2026-01-22T17:47:13.509Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-02-06T15:06:29.241Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
2026-02-06T15:06:29.245Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | SUCCESS | RESPONSE: {"status":"success"}
2026-02-06T15:06:29.245Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-02-07T15:04:56.113Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-02-07T15:04:56.116Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.1.34"}} | SUCCESS | RESPONSE: null
2026-02-07T15:04:56.116Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.1.34"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-02-07T15:04:56.127Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
2026-02-07T15:04:56.140Z | redis_connection_test | {"host":"localhost","port":6379,"hasPassword":false} | SUCCESS | RESPONSE: {"status":"success"}
2026-02-07T15:04:56.140Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-02-08T00:27:17.049Z | SIGINT | {"signal":"SIGINT"} | SUCCESS | RESPONSE: {"status":"shutting_down"}
2026-02-08T00:27:17.076Z | connection_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2026-02-08T22:29:34.386Z | server_start | {"name":"redis-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs/mcp-redis.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-02-08T22:29:34.388Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.1.37"}} | SUCCESS | RESPONSE: null
2026-02-08T22:29:34.388Z | initialize | {"protocolVersion":"2025-11-25","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.1.37"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-11-25","capabilities":{"tools":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}
2026-02-08T22:29:34.395Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"get_data","description":"Get data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get data from"}},"required":["key"]}},{"name":"list_keys","description":"List Redis keys with optional pattern matching","inputSchema":{"type":"object","properties":{"pattern":{"type":"string","description":"Key pattern to match (default: *)"},"limit":{"type":"number","description":"Maximum number of keys to return (default: 100)"},"offset":{"type":"number","description":"Number of keys to skip (default: 0)"}}}},{"name":"exists_key","description":"Check if a key exists in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to check"}},"required":["key"]}},{"name":"get_key_info","description":"Get detailed information about a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to get info for"}},"required":["key"]}},{"name":"get_redis_info","description":"Get Redis server information","inputSchema":{"type":"object","properties":{}}},{"name":"get_database_stats","description":"Get Redis database statistics","inputSchema":{"type":"object","properties":{}}},{"name":"get_memory_info","description":"Get Redis memory usage information","inputSchema":{"type":"object","properties":{}}},{"name":"test_connection","description":"Test Redis connection","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check Redis permissions for insert, update, delete, create and drop operations","inputSchema":{"type":"object","properties":{}}},{"name":"set_data","description":"Set/insert data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set data for"},"value":{"description":"Value to set for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"}},"required":["key","value"]}},{"name":"update_data","description":"Update existing data for a key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to update"},"value":{"description":"New value for the key"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key","value"]}},{"name":"delete_data","description":"Delete data by key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"create_key","description":"Create a new key in Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to create"},"value":{"description":"Initial value for the key (default: empty string)"},"type":{"type":"string","description":"Data type: string, list, set, hash (default: string)"},"ttl":{"type":"number","description":"Time to live in seconds (optional)"}},"required":["key"]}},{"name":"drop_key","description":"Delete a key from Redis","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to delete"}},"required":["key"]}},{"name":"rename_key","description":"Rename a key in Redis","inputSchema":{"type":"object","properties":{"oldKey":{"type":"string","description":"Current key name"},"newKey":{"type":"string","description":"New key name"}},"required":["oldKey","newKey"]}},{"name":"set_ttl","description":"Set time to live for a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to set TTL for"},"ttl":{"type":"number","description":"Time to live in seconds"}},"required":["key","ttl"]}},{"name":"remove_ttl","description":"Remove time to live from a key","inputSchema":{"type":"object","properties":{"key":{"type":"string","description":"Redis key to remove TTL from"}},"required":["key"]}}],"environment":{"ALLOW_INSERT":true,"ALLOW_UPDATE":true,"ALLOW_DELETE":true,"ALLOW_CREATE":true,"ALLOW_DROP":true,"HOST":"localhost","PORT":"6379","PASSWORD":"none","serverInfo":{"name":"redis-mcp-server","version":"1.0.0"}}}
